Data,Hora_Jg,Liga,rodada,casa,fora,Met_final,Confianca_regra,CS%_Ca,CS%_Fo,Ht_CS%_Gral_Ca,Ht_CS%_Ca,Ht_CS%_Gral_Fo,Ht_CS%_Fo,%Pri_Mark_Gral_Ca,%Pri_Mark_Ca,%Pri_Mark_Gral_Fo,%Pri_Mark_Fo,Delta_Share,Delta_ScoreS,xG_Saldo_Ca,xG_Saldo_Fo,%V_Ca,%E_Ca,%D_Ca,%V_Fo,%E_Fo,%D_Fo,Pos_lga_Gl_Ca,Pos_lga_Gl_Fo,Pos_lga_Ca,Pos_lga_Fo,Over25%_Ca,Over25%_Fo,AMB%_Ca,AMB%_Fo,jgs_Ca,jgs_Fo,Score%_Ca,Score%_Fo,Risco_Emp,Over25_mean,AMB_mean,Amostra_min,xG_Total,BC_h1_vitoria,BC_h2_derrota_fo,BC_h3_score,BC_h4_empate,BC_h5_amostra,BC_hard_ok,BC_hard_pts,BC_s1_share,BC_s2_scores,BC_s3_cs,BC_s4_xg,BC_soft_pts,BC_score,BF_h1_vitoria,BF_h2_derrota_ca,BF_h3_score,BF_h4_empate,BF_h5_amostra,BF_hard_ok,BF_hard_pts,BF_s1_share,BF_s2_scores,BF_s3_cs,BF_s4_xg,BF_soft_pts,BF_score,OV_h1_over25,OV_h2_amb,OV_h3_defesas,OV_hard_ok,OV_hard_pts,OV_s1_xg_total,OV_s2_equilibrio,OV_soft_pts,OV_score,BTTS_h1_amb,BTTS_h2_over,BTTS_h3_defesas,BTTS_hard_ok,BTTS_hard_pts,BTTS_s1_xg_duplo,BTTS_s2_historico,BTTS_soft_pts,BTTS_score,Diff_Pos,Forma_Ca,Forma_Fo,BC_score_norm,BF_score_norm,OV_score_norm,BTTS_score_norm,Met_sugerido,Lado_Ap,Score_Escolhido,Confianca,Alertas,IVR_Base,IVR_Total,Classificacao_IVR,Stake_Sugerida,Alerta_IVR,Explicacao_IVR
2026-03-07,12:00,Inglaterra_3,36,Bolton Wanderers,Wycombe Wanderers,Sem_Entrada,—,0.35,0.25,0.66,0.76,0.56,0.5,0.51,0.71,0.47,0.31,0.18,1.5300000000000002,1.04,-0.040000000000000036,0.65,0.29,0.06,0.13,0.5,0.38,3,9,4,19,0.59,0.38,0.59,0.63,17,16,1.03,0.19,0.5,0.485,0.61,16,3.08,True,False,True,False,True,False,6,True,True,True,True,4,-1,False,False,False,False,True,False,2,False,False,True,False,1,-1,False,True,True,False,4,True,False,1,-1,True,False,True,False,4,False,True,1,-1,15,0.5900000000000001,-0.25,-1.0,-1.0,-1.0,-1.0,Sem_Entrada,—,-1.0,—,⚠️ Risco empate 50%,-1.0,-0.9019999999999999,EVITAR,0.0,⚠️ Risco empate 50%,Base(Score_Escolhido)=-1.00 | Ajuste_deltas=+0.25 | Penal_risco_emp=-0.16 | IVR_Total=-0.90
2026-03-08,14:30,Espanha_2,29,Leganés,SD Eibar,Sem_Entrada,—,0.38,0.15,0.68,0.69,0.54,0.46,0.43,0.54,0.43,0.23,0.18,1.2200000000000002,0.33999999999999986,-0.3899999999999999,0.31,0.31,0.38,0.0,0.38,0.62,15,11,18,22,0.31,0.31,0.31,0.46,13,13,0.9299999999999999,0.38,0.38,0.31,0.385,13,2.7299999999999995,False,True,True,False,True,False,6,True,True,True,True,4,-1,False,True,False,False,True,False,4,False,False,True,False,1,-1,False,False,False,False,0,True,False,1,-1,False,False,True,False,2,False,False,0,-1,4,-0.07,-0.62,-1.0,-1.0,-1.0,-1.0,Sem_Entrada,—,-1.0,—,⚠️ Risco empate 38%,-1.0,-0.90325,EVITAR,0.0,⚠️ Risco empate 38%,Base(Score_Escolhido)=-1.00 | Ajuste_deltas=+0.22 | Penal_risco_emp=-0.12 | IVR_Total=-0.90
2026-03-08,09:00,Inglaterra_3,36,AFC Wimbledon,Northampton Town,Sem_Entrada,—,0.27,0.29,0.58,0.73,0.49,0.47,0.39,0.47,0.34,0.24,0.13999999999999996,0.98,0.010000000000000009,-0.78,0.4,0.2,0.4,0.18,0.24,0.59,14,22,22,22,0.33,0.47,0.4,0.35,15,17,0.99,0.5800000000000001,0.24,0.4,0.375,15,2.79,False,True,True,True,True,False,8,True,True,True,True,4,-1,False,True,False,True,True,False,6,False,False,True,False,1,-1,False,False,True,False,2,True,True,2,-1,False,False,True,False,2,False,False,0,-1,0,0.0,-0.41,-1.0,-1.0,-1.0,-1.0,Sem_Entrada,—,-1.0,—,✓ Sem alertas,-1.0,-0.9035,EVITAR,0.0,✓ Sem alertas,Base(Score_Escolhido)=-1.00 | Ajuste_deltas=+0.17 | Penal_risco_emp=-0.07 | IVR_Total=-0.90
2026-03-07,14:00,Rep_Tcheca_1,25,Jablonec,Sigma Olomouc,Sem_Entrada,—,0.58,0.08,0.79,0.83,0.71,0.5,0.63,0.67,0.46,0.33,0.18,1.3100000000000005,0.010000000000000009,-0.3999999999999999,0.5,0.42,0.08,0.25,0.25,0.5,3,6,4,12,0.25,0.42,0.42,0.42,12,12,1.0,0.33,0.42,0.33499999999999996,0.42,12,2.41,True,True,True,False,True,False,8,True,True,True,True,4,-1,False,False,False,False,True,False,2,False,False,False,False,0,-1,False,False,False,False,0,True,False,1,-1,False,False,False,False,0,False,False,0,-1,8,0.42,-0.25,-1.0,-1.0,-1.0,-1.0,Sem_Entrada,—,-1.0,—,⚠️ Risco empate 42%,-1.0,-0.9045,EVITAR,0.0,⚠️ Risco empate 42%,Base(Score_Escolhido)=-1.00 | Ajuste_deltas=+0.23 | Penal_risco_emp=-0.13 | IVR_Total=-0.90
2026-03-08,17:00,Espanha_1,27,Valencia CF,Deportivo Alavés,Sem_Entrada,—,0.31,0.08,0.58,0.85,0.62,0.54,0.5,0.54,0.31,0.15,0.18,1.19,0.2999999999999998,-0.29000000000000004,0.38,0.38,0.23,0.15,0.15,0.69,14,16,10,17,0.23,0.31,0.54,0.38,13,13,1.0699999999999998,0.38,0.38,0.27,0.46,13,2.59,False,True,True,False,True,False,6,True,True,True,True,4,-1,False,False,False,False,True,False,2,False,False,False,False,0,-1,False,False,True,False,2,True,False,1,-1,False,False,True,False,2,False,False,0,-1,7,0.15,-0.5399999999999999,-1.0,-1.0,-1.0,-1.0,Sem_Entrada,—,-1.0,—,⚠️ Risco empate 38%,-1.0,-0.907,EVITAR,0.0,⚠️ Risco empate 38%,Base(Score_Escolhido)=-1.00 | Ajuste_deltas=+0.21 | Penal_risco_emp=-0.12 | IVR_Total=-0.91
2026-03-08,10:00,Espanha_2,29,UD Las Palmas,Ceuta,Sem_Entrada,—,0.29,0.29,0.75,0.64,0.46,0.36,0.5,0.5,0.46,0.29,0.15999999999999998,1.1500000000000004,0.34999999999999987,-0.5799999999999998,0.43,0.36,0.21,0.21,0.29,0.5,6,7,8,18,0.43,0.5,0.57,0.5,14,14,0.9299999999999999,0.42,0.36,0.46499999999999997,0.5349999999999999,14,2.9299999999999997,False,True,True,False,True,False,6,True,True,True,True,4,-1,False,False,False,False,True,False,2,False,False,True,False,1,-1,False,True,True,False,4,True,False,1,-1,False,False,True,False,2,False,True,1,-1,10,0.22,-0.29000000000000004,-1.0,-1.0,-1.0,-1.0,Sem_Entrada,—,-1.0,—,⚠️ Risco empate 36%,-1.0,-0.91275,EVITAR,0.0,⚠️ Risco empate 36%,Base(Score_Escolhido)=-1.00 | Ajuste_deltas=+0.20 | Penal_risco_emp=-0.11 | IVR_Total=-0.91
2026-03-07,12:00,Inglaterra_3,36,Luton Town,Reading,Sem_Entrada,—,0.41,0.13,0.62,0.71,0.62,0.56,0.44,0.59,0.56,0.56,0.15999999999999998,1.1800000000000002,0.6200000000000001,-0.21999999999999997,0.53,0.29,0.18,0.25,0.38,0.38,10,7,9,8,0.47,0.5,0.47,0.75,17,16,0.91,0.43,0.38,0.485,0.61,16,2.84,True,False,True,False,True,False,6,True,True,True,True,4,-1,False,False,False,False,True,False,2,False,False,False,False,0,-1,False,True,False,False,2,True,False,1,-1,True,False,False,False,2,False,False,0,-1,-1,0.35000000000000003,-0.13,-1.0,-1.0,-1.0,-1.0,Sem_Entrada,—,-1.0,—,⚠️ Risco empate 38%,-1.0,-0.91525,EVITAR,0.0,⚠️ Risco empate 38%,Base(Score_Escolhido)=-1.00 | Ajuste_deltas=+0.20 | Penal_risco_emp=-0.12 | IVR_Total=-0.92
2026-03-14,12:00,Escorcia_1,30,Celtic,Motherwell,Sem_Entrada,—,0.57,0.38,0.68,0.79,0.82,0.85,0.64,0.79,0.61,0.46,0.15999999999999998,1.5500000000000003,1.6400000000000001,-0.09000000000000008,0.71,0.07,0.21,0.31,0.54,0.15,3,4,4,5,0.71,0.38,0.43,0.54,14,13,0.86,0.52,0.54,0.5449999999999999,0.485,13,3.7300000000000004,True,False,True,False,True,False,6,True,True,True,True,4,-1,False,False,False,False,True,False,2,False,False,True,False,1,-1,False,False,False,False,0,True,False,1,-1,False,True,False,False,2,False,False,0,-1,1,0.5,0.16,-1.0,-1.0,-1.0,-1.0,Sem_Entrada,—,-1.0,—,⚠️ Risco empate 54%,-1.0,-0.919,EVITAR,0.0,⚠️ Risco empate 54%,Base(Score_Escolhido)=-1.00 | Ajuste_deltas=+0.25 | Penal_risco_emp=-0.17 | IVR_Total=-0.92
2026-03-15,11:00,Inglaterra_1,30,Manchester United,Aston Villa,Sem_Entrada,—,0.29,0.21,0.55,0.64,0.55,0.5,0.59,0.79,0.38,0.21,0.12000000000000005,1.0199999999999996,0.79,-0.20999999999999996,0.64,0.21,0.14,0.43,0.29,0.29,3,4,3,6,0.43,0.43,0.57,0.57,14,14,0.9299999999999999,0.5700000000000001,0.29,0.43,0.57,14,3.0,True,False,True,True,True,False,8,True,True,True,True,4,-1,True,False,False,True,True,False,6,False,False,True,False,1,-1,False,True,True,False,4,True,False,1,-1,True,False,True,False,4,False,True,1,-1,3,0.5,0.14,-1.0,-1.0,-1.0,-1.0,Sem_Entrada,—,-1.0,—,✓ Sem alertas,-1.0,-0.921125,EVITAR,0.0,✓ Sem alertas,Base(Score_Escolhido)=-1.00 | Ajuste_deltas=+0.17 | Penal_risco_emp=-0.09 | IVR_Total=-0.92
2026-03-07,09:30,Inglaterra_3,36,Cardiff City,Lincoln City,Sem_Entrada,—,0.35,0.44,0.59,0.53,0.74,0.63,0.56,0.59,0.71,0.63,0.10000000000000003,0.9499999999999997,0.74,-0.30000000000000004,0.82,0.06,0.12,0.5,0.25,0.25,1,2,2,2,0.76,0.44,0.59,0.38,17,16,1.0699999999999998,0.62,0.25,0.6,0.485,16,3.04,True,False,True,True,True,False,8,True,True,True,True,4,-1,True,False,False,True,True,False,6,False,False,True,False,1,-1,True,False,False,False,2,True,True,2,-1,False,True,False,False,2,False,False,0,-1,0,0.7,0.25,-1.0,-1.0,-1.0,-1.0,Sem_Entrada,—,-1.0,—,✓ Sem alertas,-1.0,-0.9243750000000001,EVITAR,0.0,✓ Sem alertas,Base(Score_Escolhido)=-1.00 | Ajuste_deltas=+0.15 | Penal_risco_emp=-0.08 | IVR_Total=-0.92
2026-03-06,14:30,Alemanha_2,25,Elversberg,Magdeburg,Sem_Entrada,—,0.45,0.25,0.58,0.55,0.38,0.5,0.63,0.64,0.29,0.33,0.13999999999999996,1.1100000000000003,0.6100000000000001,-0.030000000000000027,0.55,0.36,0.09,0.42,0.08,0.5,3,17,5,6,0.55,0.58,0.45,0.5,11,12,1.05,0.51,0.36,0.565,0.475,11,2.64,True,True,True,False,True,False,8,True,True,True,True,4,-1,True,False,False,False,True,False,4,False,False,True,False,1,-1,True,False,False,False,2,True,False,1,-1,False,True,False,False,2,False,False,0,-1,1,0.4600000000000001,-0.08000000000000002,-1.0,-1.0,-1.0,-1.0,Sem_Entrada,—,-1.0,—,⚠️ Risco empate 36%,-1.0,-0.92475,EVITAR,0.0,⚠️ Risco empate 36%,Base(Score_Escolhido)=-1.00 | Ajuste_deltas=+0.19 | Penal_risco_emp=-0.11 | IVR_Total=-0.92
2026-03-08,11:00,Italia_2,29,Catanzaro,Empoli,Sem_Entrada,—,0.43,0.23,0.57,0.64,0.39,0.38,0.54,0.57,0.43,0.54,0.15999999999999998,1.19,0.020000000000000018,-0.51,0.5,0.43,0.07,0.31,0.08,0.62,5,12,4,12,0.36,0.69,0.5,0.46,14,13,1.12,0.38,0.43,0.5249999999999999,0.48,13,2.5300000000000002,True,True,True,False,True,False,8,True,True,True,True,4,-1,False,False,False,False,True,False,2,False,False,True,False,1,-1,False,False,False,False,0,True,False,1,-1,False,True,False,False,2,False,False,0,-1,8,0.43,-0.31,-1.0,-1.0,-1.0,-1.0,Sem_Entrada,—,-1.0,—,⚠️ Risco empate 43%,-1.0,-0.929625,EVITAR,0.0,⚠️ Risco empate 43%,Base(Score_Escolhido)=-1.00 | Ajuste_deltas=+0.20 | Penal_risco_emp=-0.13 | IVR_Total=-0.93
2026-03-07,12:00,Inglaterra_2,36,Charlton Athletic,Birmingham City,Sem_Entrada,—,0.41,0.17,0.63,0.65,0.43,0.28,0.43,0.53,0.49,0.22,0.12000000000000005,0.7799999999999998,0.10999999999999988,-0.26,0.41,0.24,0.35,0.28,0.17,0.56,18,12,16,18,0.35,0.5,0.47,0.44,17,18,0.97,0.63,0.24,0.425,0.45499999999999996,17,2.37,False,True,True,True,True,False,8,True,True,True,True,4,-1,False,True,False,True,True,False,6,False,False,True,False,1,-1,False,False,False,False,0,True,True,2,-1,False,False,False,False,0,False,False,0,-1,2,0.06,-0.28,-1.0,-1.0,-1.0,-1.0,Sem_Entrada,—,-1.0,—,✓ Sem alertas,-1.0,-0.9355,EVITAR,0.0,✓ Sem alertas,Base(Score_Escolhido)=-1.00 | Ajuste_deltas=+0.14 | Penal_risco_emp=-0.07 | IVR_Total=-0.94
2026-03-07,12:00,Inglaterra_3,36,Stockport County,Mansfield Town,Sem_Entrada,—,0.29,0.2,0.59,0.47,0.56,0.53,0.53,0.47,0.47,0.4,0.12000000000000005,0.9400000000000004,0.3400000000000001,-0.54,0.53,0.24,0.24,0.27,0.33,0.4,5,16,10,10,0.53,0.4,0.65,0.6,17,15,0.93,0.51,0.33,0.465,0.625,15,2.88,True,True,True,False,True,False,8,True,True,True,True,4,-1,False,False,False,False,True,False,2,False,False,True,False,1,-1,False,True,True,False,4,True,True,2,-1,True,False,True,False,4,False,True,1,-1,0,0.29000000000000004,-0.13,-1.0,-1.0,-1.0,-1.0,Sem_Entrada,—,-1.0,—,✓ Sem alertas,-1.0,-0.9436249999999999,EVITAR,0.0,✓ Sem alertas,Base(Score_Escolhido)=-1.00 | Ajuste_deltas=+0.16 | Penal_risco_emp=-0.10 | IVR_Total=-0.94
2026-03-08,17:00,Espanha_2,29,Deportivo La Coruña,Granada CF,Sem_Entrada,—,0.38,0.23,0.61,0.69,0.57,0.54,0.64,0.62,0.36,0.38,0.12000000000000005,0.8800000000000003,0.19999999999999996,-0.32000000000000006,0.46,0.31,0.23,0.23,0.31,0.46,3,17,11,16,0.54,0.54,0.46,0.54,13,13,0.92,0.46,0.31,0.54,0.5,13,2.52,True,True,True,False,True,False,8,True,True,True,True,4,-1,False,False,False,False,True,False,2,False,False,True,False,1,-1,False,True,False,False,2,True,True,2,-1,False,True,True,False,4,False,False,0,-1,5,0.23,-0.23,-1.0,-1.0,-1.0,-1.0,Sem_Entrada,—,-1.0,—,✓ Sem alertas,-1.0,-0.944875,EVITAR,0.0,✓ Sem alertas,Base(Score_Escolhido)=-1.00 | Ajuste_deltas=+0.15 | Penal_risco_emp=-0.10 | IVR_Total=-0.94
2026-03-06,17:00,Inglaterra_2,36,Preston North End,Oxford United,Sem_Entrada,—,0.28,0.17,0.6,0.67,0.43,0.5,0.49,0.44,0.37,0.39,0.13999999999999996,0.8500000000000001,-0.21999999999999997,-0.8499999999999999,0.39,0.33,0.28,0.17,0.28,0.56,11,23,11,21,0.44,0.5,0.5,0.61,18,18,0.9500000000000001,0.45000000000000007,0.33,0.47,0.5549999999999999,18,3.07,False,True,True,False,True,False,6,True,True,True,False,3,-1,False,False,False,False,True,False,2,False,False,True,False,1,-1,False,True,True,False,4,True,True,2,-1,True,False,True,False,4,False,True,1,-1,10,0.10999999999999999,-0.39,-1.0,-1.0,-1.0,-1.0,Sem_Entrada,—,-1.0,—,✓ Sem alertas,-1.0,-0.947875,EVITAR,0.0,✓ Sem alertas,Base(Score_Escolhido)=-1.00 | Ajuste_deltas=+0.16 | Penal_risco_emp=-0.10 | IVR_Total=-0.95
2026-03-18,16:45,Inglaterra_2,36,Southampton,Norwich City,Sem_Entrada,—,0.41,0.22,0.63,0.71,0.66,0.61,0.54,0.53,0.54,0.61,0.12000000000000005,0.9400000000000004,0.6200000000000001,-0.3400000000000001,0.47,0.35,0.18,0.39,0.28,0.33,7,17,8,7,0.47,0.5,0.53,0.67,17,18,0.8,0.5700000000000001,0.35,0.485,0.6000000000000001,17,2.96,True,False,False,False,True,False,4,True,True,True,True,4,-1,False,False,False,False,True,False,2,False,False,True,False,1,-1,False,True,False,False,2,True,True,2,-1,True,False,False,False,2,False,True,1,-1,-1,0.29,0.06,-1.0,-1.0,-1.0,-1.0,Sem_Entrada,—,-1.0,—,✓ Sem alertas,-1.0,-0.9498749999999999,EVITAR,0.0,✓ Sem alertas,Base(Score_Escolhido)=-1.00 | Ajuste_deltas=+0.16 | Penal_risco_emp=-0.11 | IVR_Total=-0.95
2026-03-07,12:00,Inglaterra_3,36,Burton Albion,Stevenage,Sem_Entrada,—,0.35,0.18,0.56,0.59,0.64,0.59,0.44,0.47,0.39,0.29,0.08000000000000002,0.6199999999999997,0.1299999999999999,-0.27,0.41,0.18,0.41,0.29,0.18,0.53,17,8,16,9,0.59,0.59,0.29,0.59,17,17,0.94,0.7,0.18,0.59,0.43999999999999995,17,2.4,False,True,True,True,True,False,8,True,True,True,True,4,-1,False,True,False,True,True,False,6,False,False,True,False,1,-1,True,False,True,False,4,True,True,2,-1,False,True,True,False,4,False,False,0,-1,-7,0.0,-0.24000000000000005,-1.0,-1.0,-1.0,-1.0,Sem_Entrada,—,-1.0,—,✓ Sem alertas,-1.0,-0.9507500000000001,EVITAR,0.0,✓ Sem alertas,Base(Score_Escolhido)=-1.00 | Ajuste_deltas=+0.11 | Penal_risco_emp=-0.06 | IVR_Total=-0.95
2026-03-08,14:30,Rep_Tcheca_1,25,Slavia Praha,Sparta Praha,Sem_Entrada,—,0.58,0.58,0.63,0.67,0.58,0.83,0.75,0.75,0.58,0.58,0.08000000000000002,0.79,1.3,0.55,0.83,0.17,0.0,0.58,0.25,0.17,1,2,1,2,0.67,0.58,0.42,0.42,12,12,1.0,0.58,0.25,0.625,0.42,12,3.85,True,False,True,True,True,False,8,True,True,True,True,4,-1,True,False,False,True,True,False,6,False,False,True,True,2,-1,True,False,False,False,2,True,True,2,-1,False,True,False,False,2,True,False,1,-1,1,0.83,0.4099999999999999,-1.0,-1.0,-1.0,-1.0,Sem_Entrada,—,-1.0,—,✓ Sem alertas,-1.0,-0.951375,EVITAR,0.0,✓ Sem alertas,Base(Score_Escolhido)=-1.00 | Ajuste_deltas=+0.13 | Penal_risco_emp=-0.08 | IVR_Total=-0.95
2026-03-15,11:00,Inglaterra_1,30,Crystal Palace,Leeds United,Sem_Entrada,—,0.36,0.07,0.62,0.64,0.55,0.36,0.59,0.57,0.41,0.29,0.15999999999999998,0.9899999999999998,0.26,-0.3600000000000001,0.21,0.43,0.36,0.07,0.43,0.5,13,15,15,18,0.43,0.5,0.5,0.64,14,14,0.71,0.43,0.43,0.46499999999999997,0.5700000000000001,14,2.62,False,True,False,False,True,False,4,True,True,True,True,4,-1,False,True,False,False,True,False,4,False,False,False,False,0,-1,False,True,False,False,2,True,True,2,-1,True,False,True,False,4,False,True,1,-1,3,-0.15,-0.43,-1.0,-1.0,-1.0,-1.0,Sem_Entrada,—,-1.0,—,⚠️ Risco empate 43%,-1.0,-0.9546250000000001,EVITAR,0.0,⚠️ Risco empate 43%,Base(Score_Escolhido)=-1.00 | Ajuste_deltas=+0.18 | Penal_risco_emp=-0.13 | IVR_Total=-0.95
2026-03-08,08:30,Italia_1,28,Lecce,Cremonese,Sem_Entrada,—,0.29,0.21,0.63,0.64,0.56,0.43,0.41,0.43,0.3,0.21,0.12000000000000005,0.75,-0.13000000000000012,-1.1599999999999997,0.21,0.29,0.5,0.21,0.21,0.57,18,17,17,15,0.43,0.43,0.36,0.36,14,14,0.7799999999999999,0.71,0.29,0.43,0.36,14,3.29,False,True,False,True,True,False,6,True,True,True,False,3,-1,False,True,False,True,True,False,6,False,False,True,False,1,-1,False,False,True,False,2,True,True,2,-1,False,False,True,False,2,False,False,0,-1,-2,-0.29000000000000004,-0.36,-1.0,-1.0,-1.0,-1.0,Sem_Entrada,—,-1.0,—,✓ Sem alertas,-1.0,-0.9548749999999999,EVITAR,0.0,✓ Sem alertas,Base(Score_Escolhido)=-1.00 | Ajuste_deltas=+0.14 | Penal_risco_emp=-0.09 | IVR_Total=-0.95
2026-03-07,12:00,Inglaterra_3,36,Peterborough United,Port Vale,Sem_Entrada,—,0.18,0.31,0.54,0.53,0.59,0.63,0.54,0.47,0.28,0.31,0.08000000000000002,0.6099999999999999,0.20999999999999996,-0.30999999999999983,0.41,0.18,0.41,0.25,0.19,0.56,11,24,14,18,0.59,0.38,0.53,0.25,17,16,0.97,0.6599999999999999,0.19,0.485,0.39,16,2.5199999999999996,False,True,True,True,True,False,8,True,True,False,True,3,-1,False,True,False,True,True,False,6,False,False,True,False,1,-1,False,False,True,False,2,True,True,2,-1,False,False,True,False,2,False,False,0,-1,4,0.0,-0.31000000000000005,-1.0,-1.0,-1.0,-1.0,Sem_Entrada,—,-1.0,—,✓ Sem alertas,-1.0,-0.955125,EVITAR,0.0,✓ Sem alertas,Base(Score_Escolhido)=-1.00 | Ajuste_deltas=+0.10 | Penal_risco_emp=-0.06 | IVR_Total=-0.96
2026-03-07,11:00,Rep_Tcheca_1,25,Slovácko,Mladá Boleslav,Sem_Entrada,—,0.33,0.18,0.5,0.5,0.33,0.45,0.21,0.25,0.29,0.27,0.10000000000000003,0.6999999999999997,-0.040000000000000036,-0.47,0.33,0.17,0.5,0.18,0.27,0.55,14,13,9,13,0.5,0.55,0.33,0.64,12,11,0.8800000000000001,0.6799999999999999,0.27,0.525,0.485,11,2.51,False,True,True,True,True,False,8,True,True,True,False,3,-1,False,True,False,True,True,False,6,False,False,True,False,1,-1,False,False,True,False,2,True,True,2,-1,False,True,True,False,4,False,False,0,-1,4,-0.16999999999999998,-0.37000000000000005,-1.0,-1.0,-1.0,-1.0,Sem_Entrada,—,-1.0,—,✓ Sem alertas,-1.0,-0.961875,EVITAR,0.0,✓ Sem alertas,Base(Score_Escolhido)=-1.00 | Ajuste_deltas=+0.12 | Penal_risco_emp=-0.08 | IVR_Total=-0.96
2026-03-08,14:00,Grecia_1,24,Levadiakos,Panathinaikos,Sem_Entrada,—,0.36,0.36,0.43,0.64,0.64,0.45,0.48,0.64,0.59,0.36,0.08000000000000002,0.7499999999999996,0.28,0.21999999999999997,0.64,0.18,0.18,0.36,0.27,0.36,4,5,5,6,0.73,0.45,0.55,0.36,11,11,1.0,0.54,0.27,0.59,0.455,11,2.5,True,False,True,True,True,False,8,True,True,True,True,4,-1,False,False,False,True,True,False,4,False,False,True,True,2,-1,True,False,False,False,2,True,True,2,-1,False,True,True,False,4,True,False,1,-1,1,0.46,0.0,-1.0,-1.0,-1.0,-1.0,Sem_Entrada,—,-1.0,—,✓ Sem alertas,-1.0,-0.9626250000000001,EVITAR,0.0,✓ Sem alertas,Base(Score_Escolhido)=-1.00 | Ajuste_deltas=+0.12 | Penal_risco_emp=-0.08 | IVR_Total=-0.96
2026-03-07,12:00,Inglaterra_3,36,Plymouth Argyle,Doncaster Rovers,Sem_Entrada,—,0.24,0.18,0.44,0.47,0.61,0.47,0.5,0.59,0.58,0.35,0.08000000000000002,0.52,0.15999999999999992,-0.21999999999999997,0.35,0.18,0.47,0.29,0.12,0.59,12,18,23,14,0.47,0.53,0.53,0.41,17,17,0.94,0.76,0.18,0.5,0.47,17,2.38,False,True,True,True,True,False,8,True,True,True,True,4,-1,False,True,False,True,True,False,6,False,False,True,False,1,-1,False,False,True,False,2,True,True,2,-1,False,True,True,False,4,False,False,0,-1,-9,-0.12,-0.3,-1.0,-1.0,-1.0,-1.0,Sem_Entrada,—,-1.0,—,✓ Sem alertas,-1.0,-0.96325,EVITAR,0.0,✓ Sem alertas,Base(Score_Escolhido)=-1.00 | Ajuste_deltas=+0.09 | Penal_risco_emp=-0.06 | IVR_Total=-0.96
2026-03-06,16:30,Espanha_2,29,Cádiz,Real Zaragoza,Sem_Entrada,—,0.43,0.14,0.57,0.64,0.57,0.43,0.5,0.64,0.21,0.21,0.10000000000000003,0.71,-0.09000000000000008,-0.32999999999999985,0.43,0.14,0.43,0.21,0.29,0.5,13,22,14,17,0.5,0.36,0.5,0.57,14,14,0.9299999999999999,0.64,0.29,0.43,0.5349999999999999,14,2.42,False,True,True,True,True,False,8,True,True,True,False,3,-1,False,True,False,True,True,False,6,False,False,False,False,0,-1,False,True,False,False,2,True,True,2,-1,False,False,False,False,0,False,True,1,-1,3,0.0,-0.29000000000000004,-1.0,-1.0,-1.0,-1.0,Sem_Entrada,—,-1.0,—,✓ Sem alertas,-1.0,-0.9668749999999999,EVITAR,0.0,✓ Sem alertas,Base(Score_Escolhido)=-1.00 | Ajuste_deltas=+0.12 | Penal_risco_emp=-0.09 | IVR_Total=-0.97
2026-03-06,13:00,Bulgaria_1,25,Slavia Sofia,Spartak Varna,Sem_Entrada,—,0.42,0.25,0.54,0.5,0.58,0.67,0.38,0.33,0.33,0.25,0.18,1.17,-0.15999999999999992,-1.27,0.42,0.33,0.25,0.08,0.58,0.33,8,12,7,12,0.42,0.17,0.33,0.5,12,12,0.75,0.33,0.58,0.295,0.41500000000000004,12,3.4299999999999997,False,False,False,False,True,False,2,True,True,True,False,3,-1,False,False,False,False,True,False,2,False,False,True,False,1,-1,False,False,False,False,0,True,False,1,-1,False,False,False,False,0,False,False,0,-1,5,0.16999999999999998,-0.25,-1.0,-1.0,-1.0,-1.0,Sem_Entrada,—,-1.0,—,⚠️ Risco empate 58%,-1.0,-0.9720000000000001,EVITAR,0.0,⚠️ Risco empate 58%,Base(Score_Escolhido)=-1.00 | Ajuste_deltas=+0.21 | Penal_risco_emp=-0.18 | IVR_Total=-0.97
2026-03-14,12:00,Inglaterra_1,30,Sunderland,Brighton & Hove Albion,Sem_Entrada,—,0.36,0.21,0.66,0.79,0.45,0.36,0.34,0.43,0.38,0.21,0.10000000000000003,0.7199999999999998,-0.15999999999999992,-0.13000000000000012,0.5,0.36,0.14,0.21,0.29,0.5,11,14,6,16,0.5,0.43,0.57,0.57,14,14,1.0,0.35,0.36,0.46499999999999997,0.57,14,2.29,True,True,True,False,True,False,8,True,True,True,False,3,-1,False,False,False,False,True,False,2,False,False,True,False,1,-1,False,True,False,False,2,False,True,1,-1,True,False,True,False,4,False,True,1,-1,10,0.36,-0.29000000000000004,-1.0,-1.0,-1.0,-1.0,Sem_Entrada,—,-1.0,—,⚠️ Risco empate 36%,-1.0,-0.9875,EVITAR,0.0,⚠️ Risco empate 36%,Base(Score_Escolhido)=-1.00 | Ajuste_deltas=+0.12 | Penal_risco_emp=-0.11 | IVR_Total=-0.99
